国内卫视,#genre#
黔东南新闻综合,http://39.136.12.4:6610/PLTV/88888888/224/3221226033/1/index.m3u8?fmt=ts2hls
六盘水1,http://39.136.12.4:6610/PLTV/88888888/224/3221225772/1/index.m3u8?fmt=ts2hls
六盘水2,http://39.136.12.4:6610/PLTV/88888888/224/3221225773/1/index.m3u8?fmt=ts2hls
安顺新闻,http://39.136.12.4:6610/PLTV/88888888/224/3221226241/1/index.m3u8?IASHttpSessionId=OTT
安顺新闻,http://39.136.12.4:6610/PLTV/88888888/224/3221226054/1/index.m3u8?IASHttpSessionId=OTT
安顺公共,http://39.136.12.4:6610/PLTV/88888888/224/3221226034/1/index.m3u8?IASHttpSessionId=OTT
安顺公共,http://39.136.12.4:6610/PLTV/88888888/224/3221226276/1/index.m3u8?IASHttpSessionId=OTT
雷山综合,http://39.136.12.4:6610/PLTV/88888888/224/3221226130/1/index.m3u8?IASHttpSessionId=OTT
雷山综合,http://39.136.12.4:6610/PLTV/88888888/224/3221225998/1/index.m3u8?IASHttpSessionId=OTT
思南综合,http://39.136.12.4:6610/PLTV/88888888/224/3221226299/1/index.m3u8?IASHttpSessionId=OTT
体育赛事,http://39.136.12.4:6610/PLTV/88888888/224/3221226081/1/index.m3u8?fmt=ts2hls
G+TV未知,http://39.136.12.4:6610/PLTV/88888888/224/3221226106/1/index.m3u8?fmt=ts2hls

黔西南公共,http://live2.qxndt.com/ggpd/sd/live.m3u8
遵义-播州新闻
三都新闻综合,http://pili-live-rtmp.207.i2863.com/i2863-207/sdpdzb.m3u8
罗甸综合,http://pili-live-rtmp.210.i2863.com/i2863-210/live_210_050252.m3u8
毕节-七星关电视台,https://live.us.sinaimg.cn/001LSU8Gjx07KMe2Cb6L070d010007wB0k01.m3u8
毕节-七星关电视台,https://p2.weizan.cn/1681337293/692202026033145509/live.m3u8
清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8
六盘水1,http://tvfile.lpsntv.com/nmip-media/channellive/channel110181/playlist.m3u8#rtmp://tv.lpsntv.com:1935/channellive/ch
六盘水2,http://tvfile.lpsntv.com/nmip-media/channellive/channel110983/playlist.m3u8#rtmp://tv.lpsntv.com:1935/channellive/ch2
铜仁新闻综合,http://media.trrtv.com:8083/videos/live/10/37/iY2ZjcOkrjAJN/iY2ZjcOkrjAJN.M3U8
铜仁公共,http://media.trrtv.com:8083/videos/live/53/2/XSpPeSTEmkFgY/XSpPeSTEmkFgY.M3U8
安顺新闻,https://player.juyun.tv/camera/64413134.m3u8
安顺公共,https://player.juyun.tv/camera/64414115.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
施秉综合,https://play.cxsm.com/video/sbtv.m3u8?auth_key=1687378140-0-0-53b8174b0555c8e50011a9a573392a8e
正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
赤水综合,http://pili-live-rtmp.167.i2863.com/i2863-167/live_167_014857.m3u8

辽宁台,#genre#
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8 
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁教育青年,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁都市,http://42.176.185.28:9901/tsfile/live/1004_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁影视,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8

大连新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000273
沈阳新闻综合 HD,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000059
沈阳新闻综合 HD,http://hdtv.haust.edu.cn/hls/hls185a542.m3u8
鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000274
晴天动画馆 HD,http://hdtv.haust.edu.cn/hls/hls78a47.m3u8
测试1 HD,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls78a46.m3u8#http://hdtv.haust.edu.cn/hls/hls78a46.m3u8
测试2 HD,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls78a48.m3u8#http://hdtv.haust.edu.cn/hls/hls78a48.m3u8
足球频道 HD,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/zqhd.m3u8#http://hdtv.haust.edu.cn/hls/zqhd.m3u8
葫芦岛新闻,http://live.hldbtv.com/xwzh/playlist.m3u8?_upt=0e3ac2501639115163

黑龙江台,#genre#
黑龙江新闻法治,http://39.134.65.149/PLTV/88888888/224/3221225967/1.m3u8
黑龙江文体,http://39.134.65.149/PLTV/88888888/224/3221225965/1.m3u8
黑龙江公共农业,http://39.134.65.149/PLTV/88888888/224/3221225994/1.m3u8
黑龙江都市,http://39.134.65.151/PLTV/88888888/224/3221225969/1.m3u8
黑龙江少儿,http://39.134.65.141/PLTV/88888888/224/3221225979/1.m3u8
黑龙江影视,http://39.134.65.149/PLTV/88888888/224/3221225973/1.m3u8
哈尔滨新闻综合,http://39.134.65.183/PLTV/88888888/224/3221225684/1.m3u8
哈尔滨新闻综合,http://39.134.67.226/PLTV/88888888/224/3221225684/index.m3u8
哈尔滨影视,http://39.134.67.226/PLTV/88888888/224/3221225700/1.m3u8
哈尔滨资讯,http://39.134.65.181/PLTV/88888888/224/3221225697/1.m3u8
哈尔滨生活,http://39.134.65.183/PLTV/88888888/224/3221225698/1.m3u8
哈尔滨娱乐,http://39.134.65.181/PLTV/88888888/224/3221225699/1.m3u8
伊春综合,http://live.yichuntv.com/e5d7b4b95cf849d79fa3964431dca1f3/h264_800k_ts/index.m3u8?type=flv2hls_m3u8
伊春公共,http://live.yichuntv.com/1501fae792774811b2cd1366a078e666/h264_800k_ts/index.m3u8?type=flv2hls_m3u8
萝北综合,http://juyunlive.juyun.tv/live/65887157.m3u8


陕西台,#genre#
陕西卫视,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225498/1.m3u8
陕西新闻资讯,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225500/1.m3u8
陕西都市青春,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225830/1.m3u8
陕西都市青春,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226060/1.m3u8
陕西休闲体育,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226093/1.m3u8
陕西都市青春http://39.134.24.193/PLTV/88888888/224/3221225999/index.m3u8
陕西都市青春,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西公共频道,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西生活频道,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西体育休闲,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西西部电影http://39.134.24.193/PLTV/88888888/224/3221225993/index.m3u8
陕西西部电影,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
陕西新闻资讯,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225500/index.m3u8
陕西新闻资讯,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西影视频道,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西杨凌http://39.134.24.193/PLTV/88888888/224/3221226021/index.m3u8
陕西影视http://39.134.24.193/PLTV/88888888/224/3221225997/index.m3u8
西安新闻综合http://39.134.24.193/PLTV/88888888/224/3221225991/index.m3u8
西安新闻台,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽台,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安影视台,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路台,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
生态环境http://39.134.24.193/PLTV/88888888/224/3221225887/index.m3u8
丝路频道http://39.134.24.193/PLTV/88888888/224/3221225987/index.m3u8
渭南新闻综合,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225660/index.m3u8
精彩体育,http://111.20.106.13:6610/yinhe/2/ch00000090990000001274/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=$宝鸡4M
精彩电视剧,http://111.20.106.13:6610/yinhe/2/ch00000090990000001276/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=$宝鸡10M
精彩综艺,http://111.20.106.13:6610/yinhe/2/ch00000090990000001273/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=$宝鸡10M
宁强-1,http://111.20.106.13:6610/yinhe/2/ch00000090990000001870/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
宁强-2http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226389/index.m3u8
宁强-2http://39.134.24.193/PLTV/88888888/224/3221226031/index.m3u8
宁强-2,http://111.20.106.13:6610/yinhe/2/ch00000090990000001871/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
京视剧场http://39.134.24.193/PLTV/88888888/224/3221225885/index.m3u8
宝鸡新闻综合,http://39.134.19.252:6610/yinhe/2/ch00000090990000001829/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡新闻综合,http://111.20.106.13:6610/yinhe/2/ch00000090990000001829/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
宝鸡经济生活,http://111.20.106.13:6610/yinhe/2/ch00000090990000001737/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
铜川新闻综合http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226379/index.m3u8
铜川文化娱乐http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8
汉中公共,http://111.20.106.13:6610/yinhe/2/ch00000090990000001262/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
汉中教育,http://111.20.106.13:6610/yinhe/2/ch00000090990000001263/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
LBRTV,http://111.20.106.13:6610/yinhe/2/ch00000090990000001268/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=

略阳新闻综合http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8
略阳新闻综合http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226328/index.m3u8

安康新闻综合,http://111.20.106.13:6610/yinhe/2/ch00000090990000001721/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
安康公共台,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8#http://pili-live-hdl.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakggpd.m3u8
安康教育,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakjypd.m3u8#http://pili-live-hdl.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakjypd.m3u8
YATV-1http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226386/index.m3u8
YATV-2http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226387/index.m3u8
府谷-1,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225891/index.m3u8
府谷-2,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225992/index.m3u8
神木1,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225893/index.m3u8
神木2,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225991/index.m3u8
紫阳综合,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225845/index.m3u8
岚皋电视台,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225850/index.m3u8
西乡,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225862/index.m3u8
西乡融媒 HDhttp://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
石泉电视台,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225879/index.m3u8
石泉电视台,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226005/index.m3u8
杨凌现代农业,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225901/index.m3u8
扶风,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225935/index.m3u8
城固,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225944/index.m3u8
定边融媒-1,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226013/index.m3u8
宁陕电视台,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225848/index.m3u8
圆点生活,http://http://111.20.106.13:6610/yinhe/2/ch00000090990000001721/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
旬阳新闻综合HD,http://129.226.107.32/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225844/index.m3u8
渭南新闻综合http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8
榆林一套http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8
商洛电视http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
咸阳新闻综合http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌电视http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
佛坪电视台 HDhttp://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226454/index.m3u8
商洛-1 HDhttp://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
曲艺大观 HDhttp://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226900/index.m3u8

河南台,#genre#
河南卫视,http://39.164.218.8:9901/tsfile/live/0139_1.m3u8
河南新闻,http://39.164.218.8:9901/tsfile/live/1005_1.m3u8
河南公共,http://39.164.218.8:9901/tsfile/live/1007_1.m3u8
河南国际,http://39.164.218.8:9901/tsfile/live/1018_1.m3u8
调解剧场,http://39.164.218.8:9901/tsfile/live/1015_1.m3u8
河南法治,http://39.164.218.8:9901/tsfile/live/1003_1.m3u8
河南乡村,http://39.164.218.8:9901/tsfile/live/1008_1.m3u8
河南都市,http://39.164.218.8:9901/tsfile/live/1001_1.m3u8
河南电视剧,http://39.164.218.8:9901/tsfile/live/1004_1.m3u8
河南戏曲,http://39.164.218.8:9901/tsfile/live/1011_1.m3u8
河南功夫,http://39.164.218.8:9901/tsfile/live/1012_1.m3u8
河南民生,http://39.164.218.8:9901/tsfile/live/1002_1.m3u8
河南文博,http://39.164.218.8:9901/tsfile/live/1010_1.m3u8
河南移动戏曲,http://39.164.218.8:9901/tsfile/live/1009_1.m3u8
郑州新闻综合,http://39.164.218.8:9901/tsfile/live/1048_1.m3u8
郑州商都,http://39.164.218.8:9901/tsfile/live/1049_1.m3u8
郑州文体旅游,http://39.164.218.8:9901/tsfile/live/1050_1.m3u8

河南新闻,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/0325f1d561144613b9c90adc64ddbdc8_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南欢腾购物,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/b40a111425134d96ada9257d6060d19e_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南公共,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/64eed945d15c4a55b5962ea3da44f80f_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南法治,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/88464421a8cd4ae88199f19b4c27ff0d_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南电视剧,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/af5c15b361b647ec8549eaae815916a0_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南都市,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/e775d12dd48d4731ae8bdea77dd1e9f9_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南乡村,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/4ba68fd1b8b442d7a408a260592a5592_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南国际,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/d7d843b7f7f649d39bc57c8d29e9fe33_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南梨园,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/6b32da00ac754c8a8f2e310b22d11fb3_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南文物宝库,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/edeb8f0314984727a91a3d6e8c03f59b_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南武术世界,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/ad4e0a79dbac48c2a9c9930cb96a49b9_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南睛彩中原,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/a0ec347a0e3540bab8a80deed0a07139_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南功夫,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/ad4e0a79dbac48c2a9c9930cb96a49b9_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南民生,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/6b5076ef2e1f4185b629d3d3db4fb476_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南文博,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/edeb8f0314984727a91a3d6e8c03f59b_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南戏曲,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/6b32da00ac754c8a8f2e310b22d11fb3_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0
河南移动戏曲,http://61.163.111.46/tvcdn.stream3.hndt.com/tv/160ea8971f8b41f0905f88c7afe3effe_transios/playlist.m3u8?wsApp=HLS&wsMonitor=0

河南新闻,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv6
河南欢腾购物,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv7
河南公共,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv8
河南法治,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv4
河南都市,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv2
河南乡村,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv9
河南国际,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv10
河南民生,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv3
河南睛彩中原,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv11

郑州新闻综合,http://live.zztv.tv/gbds/playlist.m3u8
郑州商都,http://live.zztv.tv/zztv2/playlist.m3u8
郑州文体旅游,http://live.zztv.tv/wtzzly/playlist.m3u8
郑州教育,https://livezzutv.chinamcache.com/live/zb01.m3u8?auth_key=1677911572-0-0-f4af513ba8c09e7801f4700f1573be2c
洛阳综合,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8
洛阳文旅,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8
洛阳科教,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8

禹州综合 HD,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
汤阴综合 HD,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
渑池新闻综合 HD,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
原阳新闻综合 HD,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
卫辉综合 HD,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
义马电视台,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
无名2,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
无名1 HD,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
新乡-原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
新乡-封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8 
唐河-1,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
叶县一套,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
汝州新闻,http://live.dxhmt.cn:9081/tv/10482-1.m3u8
汝州科教,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
新密新闻,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
永城民生,http://live.dxhmt.cn:9081/tv/11481-2.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
宜阳电视台,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
林州电视台,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
淅川电视台,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
淮滨综合,http://live.dxhmt.cn:9081/tv/11527-1.m3u8
扶沟电视台,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
确山电视台,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
1,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
2,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
3,http://live.dxhmt.cn:9081/tv/10927-1.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳科教,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
安阳公共,http://zhpull.dxhmt.cn:80/anyang/d21bf91860c443caa34c4797d6b0026e/playlist.m3u8


河北台,#genre#
河北卫视,http://183.196.25.171:808/hls/16/index.m3u8
河北经济生活,http://183.196.25.171:808/hls/17/index.m3u8
河北都市,http://183.196.25.171:808/hls/18/index.m3u8
河北影视剧,http://183.196.25.171:808/hls/19/index.m3u8
河北少儿,http://183.196.25.171:808/hls/20/index.m3u8
河北公共,http://183.196.25.171:808/hls/21/index.m3u8
河北农民,http://183.196.25.171:808/hls/22/index.m3u8
石家庄新闻,http://183.196.25.171:808/hls/23/index.m3u8
保定新闻综合,http://183.196.25.171:808/hls/73/index.m3u8
邯郸新闻综合,http://183.196.25.171:808/hls/74/index.m3u8

河北卫视,http://live2.plus.hebtv.com/hbwsx/hd/live.m3u8
河北经济,http://live2.plus.hebtv.com/jjshx/hd/live.m3u8
河北农民,http://live3.plus.hebtv.com/nmpdx/hd/live.m3u8
河北都市,http://live3.plus.hebtv.com/hbdsx/hd/live.m3u8
河北影视,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
河北少儿,http://live6.plus.hebtv.com/sekjx/hd/live.m3u8
河北公共,http://live7.plus.hebtv.com/hbggx/hd/live.m3u8

河北卫视,http://106.115.24.181:9901/tsfile/live/0117_1.m3u8
河北经济,http://106.115.24.181:9901/tsfile/live/1005_1.m3u8
河北都市,http://106.115.24.181:9901/tsfile/live/1006_1.m3u8
河北影视,http://106.115.24.181:127:9901/tsfile/live/1007_1.m3u8
河北少儿,http://106.115.24.181:9901/tsfile/live/1008_1.m3u8
河北公共,http://106.115.24.181:9901/tsfile/live/1009_1.m3u8
河北农民,http://106.115.24.181:9901/tsfile/live/1010_1.m3u8

衡水新闻综合,http://hls.hsrtv.cn/hls/hstv1.m3u8
衡水公共,http://hls.hsrtv.cn/hls/hstv2.m3u8
张家口一套HD,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
张家口一套HD,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8?checkedby:hlscat.com
张家口二套,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
张家口手机,http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
鹿泉二套,https://jwcdnqx.hebyun.com.cn/live/luquaner/1500k/tzwj_video.m3u8
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
邯郸新闻综合,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
昌黎综合,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
清河新闻综合,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
清河经济综艺,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
丰宁综合,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
丰宁综合,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
丰宁娱乐,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
丰宁娱乐,https://jwliveqxzb.hebyun.com.cn/fengningyulepindao/fengningyulepindao.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
黄骅一套,http://hbhh.chinashadt.com:2111/live/hhtv.stream/playlist.m3u8
黄骅二套,http://hbhh.chinashadt.com:2111/live/hhtv2.stream/playlist.m3u8
涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
大厂二套,http://60.10.185.184:1935/live/dc2.stream/playlist.m3u8
永清综合,http://60.10.203.69:8000/0.m3u8
永清影视,http://60.10.203.69:8000/4.m3u8
邱县综合,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
